time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-26T18:06:42.875Z,40.0254,-120.0192,6.7,1.3,ml,13,87.02,0.17,0.1789,nn,nn00567717,2016-11-26T19:58:45.957Z,"38km N of Cold Springs, Nevada",earthquake,,1.9,0.14,4,reviewed,nn,nn
2016-11-26T18:06:00.520Z,37.2635,-115.1909,4.1,1.3,ml,25,188.15,0.181,0.1823,nn,nn00567707,2016-11-26T18:26:20.466Z,"11km SSW of Alamo, Nevada",earthquake,,3.4,0.26,10,reviewed,nn,nn
2016-11-26T17:22:51.460Z,19.1954994,-155.5471649,0.32,2.06,md,33,75,0.06957,0.3,hv,hv61496586,2016-11-26T17:26:09.960Z,"7km W of Pahala, Hawaii",earthquake,0.45,0.24,0.14,13,automatic,hv,hv
2016-11-26T16:53:35.907Z,62.0001,-150.7022,2.7,1.4,ml,,,,0.48,ak,ak14440925,2016-11-26T17:06:15.600Z,"44km NW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-26T16:53:19.980Z,19.3758335,-155.283493,1.79,1.93,ml,21,101,0.01077,0.22,hv,hv61496566,2016-11-26T16:58:58.990Z,"7km SW of Volcano, Hawaii",earthquake,0.24,0.29,0.15,4,automatic,hv,hv
2016-11-26T16:00:49.170Z,64.0401,-148.2486,1.1,1.6,ml,,,,0.49,ak,ak14439969,2016-11-26T16:10:48.149Z,"40km ENE of Healy, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-11-26T15:45:55.070Z,32.5078333,-115.6318333,2.61,1.69,ml,14,143,0.1621,0.16,ci,ci37750384,2016-11-28T14:23:55.845Z,"9km SSW of Progreso, B.C., MX",earthquake,0.52,1.14,0.187,20,reviewed,ci,ci
2016-11-26T15:42:33.075Z,64.6491,-149.3522,21.7,1.6,ml,,,,0.28,ak,ak14439965,2016-11-26T15:50:35.201Z,"13km NW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-26T15:15:56.450Z,34.115,-116.9208333,2.97,1.03,ml,20,93,0.02477,0.16,ci,ci37750376,2016-11-28T14:23:53.308Z,"14km S of Big Bear Lake, CA",earthquake,0.28,0.59,0.291,31,reviewed,ci,ci
2016-11-26T15:15:05.350Z,33.3268333,-116.4108333,9.36,1.27,ml,45,104,0.05872,0.17,ci,ci37750368,2016-11-28T14:24:12.270Z,"9km NNW of Borrego Springs, CA",earthquake,0.25,0.53,0.222,26,reviewed,ci,ci
2016-11-26T15:14:37.065Z,64.8107,-150.5422,18.6,1.8,ml,,,,0.64,ak,ak14439960,2016-11-26T15:26:21.741Z,"21km SSE of Manley Hot Springs, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-26T15:00:44.680Z,32.7773333,-115.4386667,7.47,1.52,ml,14,138,0.02874,0.11,ci,ci37750352,2016-11-26T15:04:23.448Z,"7km SW of Holtville, CA",earthquake,0.5,0.4,0.197,22,automatic,ci,ci
2016-11-26T14:58:09.390Z,44.6551667,-110.422,6.34,1.75,ml,13,204,0.08598,0.12,uu,uu60171952,2016-11-28T22:32:59.350Z,"38km NE of Old Faithful Geyser, Wyoming",earthquake,1.34,1.79,0.428,4,reviewed,uu,uu
2016-11-26T14:55:41.440Z,44.6518333,-110.4235,4.63,2.31,ml,14,184,0.08747,0.12,uu,uu60171947,2016-11-28T22:17:30.990Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.92,0.55,0.198,3,reviewed,uu,uu
2016-11-26T14:53:50.110Z,44.652,-110.4311667,3.68,2.89,ml,25,106,0.0835,0.15,uu,uu60171942,2016-11-28T17:32:58.919Z,"38km NE of Old Faithful Geyser, Wyoming",earthquake,0.32,0.69,0.416,8,reviewed,uu,uu
2016-11-26T14:46:47.780Z,32.901,-115.5063333,10.36,1.49,ml,12,173,0.04575,0.23,ci,ci37750328,2016-11-26T14:50:15.488Z,"8km NE of Imperial, CA",earthquake,0.88,1.12,0.17,22,automatic,ci,ci
2016-11-26T14:26:58.720Z,34.312,-116.4556667,7.6,1.22,ml,23,101,0.06389,0.17,ci,ci37750312,2016-11-28T14:24:34.559Z,"22km N of Yucca Valley, CA",earthquake,0.3,0.74,0.136,27,reviewed,ci,ci
2016-11-26T14:25:00.700Z,36.3266667,-89.5991667,4.73,1.67,md,24,45,0.05012,0.1,nm,nm60140292,2016-11-27T14:13:09.940Z,"12km WSW of Tiptonville, Tennessee",earthquake,1.91,1.1,0.105,12,reviewed,nm,nm
2016-11-26T14:15:18.564Z,62.9279,-151.2484,110,2.2,ml,,,,0.33,ak,ak14439002,2016-11-26T14:32:54.492Z,"89km NW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-26T14:07:11.470Z,32.748,-115.4376667,2.14,1.35,ml,16,158,0.05767,0.18,ci,ci37750304,2016-11-26T14:10:45.354Z,"9km ENE of Heber, CA",earthquake,0.57,0.93,0.143,16,automatic,ci,ci
2016-11-26T14:00:35.105Z,64.9662,-149.1664,16.3,1.5,ml,,,,0.37,ak,ak14438998,2016-11-26T14:16:01.621Z,"43km N of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-26T13:59:07.550Z,34.6098333,-118.6361667,5.29,1.14,ml,17,98,0.07218,0.18,ci,ci37750200,2016-11-28T14:24:54.258Z,"14km N of Castaic, CA",earthquake,0.42,1.33,0.148,26,reviewed,ci,ci
2016-11-26T13:56:50.680Z,62.2588,-150.216,18.9,1.9,ml,,,,0.64,ak,ak14438994,2016-11-26T14:09:20.214Z,"9km SW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-26T13:40:20.838Z,63.0607,-150.7641,117.3,1.5,ml,,,,0.27,ak,ak14438992,2016-11-26T13:45:56.660Z,"88km NNW of Talkeetna, Alaska",earthquake,,1.6,,,automatic,ak,ak
2016-11-26T13:30:43.840Z,38.815834,-122.7621689,1.68,1.01,md,12,70,0.01582,0.02,nc,nc72729705,2016-11-26T13:47:01.693Z,"3km WSW of Cobb, California",earthquake,0.28,0.5,0.04,6,automatic,nc,nc
2016-11-26T13:23:04.299Z,61.1494,-147.293,0,1.6,ml,,,,0.38,ak,ak14438988,2016-11-26T13:33:44.876Z,"50km W of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-26T13:22:28.050Z,-4.6556,125.7282,447.29,4.2,mb,,76,4.647,1.02,us,us10007ck7,2016-11-26T17:43:19.040Z,"130km SW of Leksula, Indonesia",earthquake,12.9,9.5,0.113,22,reviewed,us,us
2016-11-26T13:10:56.720Z,37.5628333,-118.8591667,4.04,1.05,md,25,159,0.03616,0.03,nc,nc72729695,2016-11-28T22:27:12.115Z,"13km SE of Mammoth Lakes, California",earthquake,0.32,0.48,0.274,20,reviewed,nc,nc
2016-11-26T13:09:54.200Z,33.7656667,-117.5328333,5.57,1.19,ml,26,62,0.04701,0.16,ci,ci37750192,2016-11-28T14:25:16.090Z,"12km SSE of Corona, CA",earthquake,0.25,0.66,0.266,30,reviewed,ci,ci
2016-11-26T13:09:01.108Z,59.5306,-152.8703,74.8,2.1,ml,,,,0.39,ak,ak14438982,2016-11-26T13:21:02.929Z,"64km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-26T12:56:41.710Z,39.4611667,-122.0055,19.72,2.03,md,15,113,0.2241,0.09,nc,nc72729690,2016-11-29T00:15:05.779Z,"17km ESE of Willows, California",earthquake,0.35,0.94,0.215,12,reviewed,nc,nc
2016-11-26T12:55:36.380Z,46.8455,-121.7491667,-0.18,1.04,ml,8,125,0.02786,0.06,uw,uw61220027,2016-11-26T17:12:03.380Z,"27km NNW of Packwood, Washington",earthquake,0.42,1.17,0.188,5,reviewed,uw,uw
2016-11-26T12:46:09.980Z,38.8301659,-122.7983322,1.32,1.12,md,10,138,0.01033,0.05,nc,nc72729685,2016-11-26T13:01:02.227Z,"6km W of Cobb, California",earthquake,0.32,0.54,0.1,5,automatic,nc,nc
2016-11-26T12:44:57.113Z,62.1828,-150.0022,9.8,2,ml,,,,0.75,ak,ak14438028,2016-11-26T12:58:39.440Z,"8km WNW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-26T12:40:22.750Z,26.3779,141.1888,89.97,4.8,mb,,114,1.141,0.52,us,us10007ck1,2016-11-26T13:02:30.040Z,"128km SW of Chichi-shima, Japan",earthquake,9.9,7,0.053,108,reviewed,us,us
2016-11-26T12:40:06.252Z,63.4097,-149.3652,80.4,2.4,ml,,,,0.59,ak,ak14438021,2016-11-26T12:52:28.106Z,"20km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-26T12:30:35.737Z,36.989,-118.2224,14.2,1,ml,6,223.44,0.066,0.1242,nn,nn00567728,2016-11-26T21:28:15.210Z,"20km SSE of Big Pine, California",earthquake,,2.9,0.28,3,reviewed,nn,nn
2016-11-26T12:24:45.590Z,19.3661671,-155.289505,3.03,2.44,ml,31,61,0.02155,0.26,hv,hv61496331,2016-11-26T12:30:25.620Z,"8km SW of Volcano, Hawaii",earthquake,0.31,0.45,0.45,3,automatic,hv,hv
2016-11-26T12:19:05.440Z,37.4858333,-118.8433333,4.11,2.12,md,38,86,0.0968,0.04,nc,nc72729680,2016-11-29T00:15:05.184Z,"21km SSE of Mammoth Lakes, California",earthquake,0.26,0.75,0.218,31,reviewed,nc,nc
2016-11-26T11:58:38.860Z,31.3403333,-115.2671667,2.02,2.89,ml,5,147,0.445,0.17,ci,ci37750168,2016-11-28T21:59:39.043Z,"98km SSW of Estacion Coahuila, B.C., MX",earthquake,0.61,2.14,0.221,23,reviewed,ci,ci
2016-11-26T11:53:15.161Z,63.0795,-148.6976,60.5,2.6,ml,,,,0.56,ak,ak14438014,2016-11-26T12:05:01.542Z,"37km SSE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-26T11:40:00.800Z,18.1611,-67.1538,26,2.2,Md,5,259.2,0.06647533,0.12,pr,pr16331007,2016-11-26T15:26:53.013Z,"3km NW of Hormigueros, Puerto Rico",earthquake,1.6,1,0,4,reviewed,pr,pr
2016-11-26T11:38:39.150Z,37.5603333,-118.8591667,3.9,1.97,md,37,100,0.03807,0.05,nc,nc72729665,2016-11-28T22:51:05.981Z,"13km SE of Mammoth Lakes, California",earthquake,0.21,0.47,0.266,31,reviewed,nc,nc
2016-11-26T11:13:06.940Z,19.2038326,-155.4900055,38.66,2.06,md,36,129,0.04512,0.16,hv,hv61496241,2016-11-26T11:16:17.270Z,"1km W of Pahala, Hawaii",earthquake,0.73,1.18,0.05,4,automatic,hv,hv
2016-11-26T10:55:21.820Z,44.7965,-112.3303333,10.08,1.74,ml,19,73,0.208,0.11,mb,mb80191019,2016-11-26T15:14:40.080Z,"27km NE of Lima, Montana",earthquake,0.26,1.88,0.124,9,reviewed,mb,mb
2016-11-26T10:52:55.360Z,32.7356667,-115.4215,8.09,1.45,ml,13,170,0.07265,0.14,ci,ci37750152,2016-11-26T10:56:36.699Z,"9km SSW of Holtville, CA",earthquake,0.6,1.2,0.168,24,automatic,ci,ci
2016-11-26T10:44:12.548Z,58.9484,-154.5439,145.3,1.9,ml,,,,0.78,ak,ak14437062,2016-11-26T10:50:01.340Z,"91km SSE of Old Iliamna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2016-11-26T10:31:48.510Z,19.434166,-155.4624939,8.23,2.08,ml,51,47,0.06197,0.2,hv,hv61496226,2016-11-26T10:37:26.550Z,"23km W of Volcano, Hawaii",earthquake,0.3,0.72,0.19,5,automatic,hv,hv
2016-11-26T10:23:47.410Z,39.2802,74.3666,10,4.3,mb,,67,1.996,1.21,us,us10007cj7,2016-11-26T10:45:56.040Z,"76km ENE of Karakul, Tajikistan",earthquake,4.7,1.9,0.177,9,reviewed,us,us
2016-11-26T10:15:33.080Z,32.7448333,-115.4276667,10.31,2.25,ml,22,66,0.06243,0.22,ci,ci37750040,2016-11-26T10:26:19.990Z,"9km SSW of Holtville, CA",earthquake,0.63,1.33,0.156,25,automatic,ci,ci
2016-11-26T10:08:01.570Z,39.1643,74.2328,10,4.7,mb,,94,1.91,1.26,us,us10007cj0,2016-11-26T10:35:42.040Z,"61km ENE of Karakul, Tajikistan",earthquake,7,1.9,0.086,41,reviewed,us,us
2016-11-26T10:07:35.193Z,65.443,-144.7278,0,1.8,ml,,,,0.67,ak,ak14437052,2016-11-26T10:25:47.991Z,"3km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-26T10:05:01.510Z,55.1344,164.8429,31.4,4.7,mb,,98,4.215,0.49,us,us10007cj1,2016-11-26T10:20:14.040Z,"73km W of Nikol'skoye, Russia",earthquake,8.5,5.6,0.043,166,reviewed,us,us
2016-11-26T09:54:11.440Z,37.5608333,-118.8608333,3.91,1.84,md,33,104,0.03853,0.05,nc,nc72729650,2016-11-28T22:11:01.877Z,"13km SE of Mammoth Lakes, California",earthquake,0.22,0.51,0.221,28,reviewed,nc,nc
2016-11-26T09:46:45.690Z,19.329834,-155.0774994,6.69,2.66,ml,47,196,0.05852,0.35,hv,hv61496121,2016-11-26T09:52:26.500Z,"20km ESE of Volcano, Hawaii",earthquake,0.73,0.63,0.41,6,automatic,hv,hv
2016-11-26T09:36:24.380Z,35.9578,-116.7834,6.2,1.2,ml,11,134.22,0.07,0.1727,nn,nn00567681,2016-11-27T02:36:18.754Z,"59km ENE of Searles Valley, California",earthquake,,2.4,0.47,9,reviewed,nn,nn
2016-11-26T09:23:26.540Z,39.2566,74.2004,10,5.1,mb,,43,1.871,1.55,us,us10007cik,2016-11-26T10:07:07.984Z,"62km ENE of Karakul, Tajikistan",earthquake,6.1,1.8,0.044,167,reviewed,us,us
2016-11-26T09:20:27.210Z,32.7565,-115.4291667,7.67,1.93,ml,25,62,0.0509,0.22,ci,ci37750024,2016-11-26T09:24:03.107Z,"8km SW of Holtville, CA",earthquake,0.47,0.92,0.164,27,automatic,ci,ci
2016-11-26T08:52:49.870Z,32.74,-115.4213333,7.56,1.76,ml,20,149,0.06858,0.22,ci,ci37750000,2016-11-26T08:56:35.607Z,"9km SSW of Holtville, CA",earthquake,0.78,1.13,0.148,26,automatic,ci,ci
2016-11-26T08:42:51.680Z,32.7458333,-115.42,6.85,1.18,ml,8,181,0.1165,0.13,ci,ci37749984,2016-11-26T08:46:29.921Z,"8km SSW of Holtville, CA",earthquake,0.74,1.99,0.221,14,automatic,ci,ci
2016-11-26T08:40:23.720Z,32.7368333,-115.4211667,8.85,2.05,ml,19,162,0.07163,0.17,ci,ci37749976,2016-11-26T16:42:57.980Z,"9km SSW of Holtville, CA",earthquake,0.66,1.24,0.133,26,automatic,ci,ci
2016-11-26T08:33:39.700Z,32.5348333,-115.6553333,4.63,1.62,ml,17,204,0.129,0.22,ci,ci37749968,2016-11-28T14:26:07.592Z,"8km SW of Progreso, B.C., MX",earthquake,0.74,1.48,0.241,23,reviewed,ci,ci
2016-11-26T08:33:04.330Z,32.7235,-115.414,2.71,1.4,ml,12,126,0.1392,0.21,ci,ci37749960,2016-11-26T08:36:53.254Z,"9km ENE of Calexico, CA",earthquake,0.6,0.95,0.063,6,automatic,ci,ci
2016-11-26T08:32:30.000Z,32.746,-115.4195,9.53,1.82,ml,16,160,0.06346,0.18,ci,ci37749952,2016-11-26T08:36:08.027Z,"8km SSW of Holtville, CA",earthquake,0.69,1.22,0.139,26,automatic,ci,ci
2016-11-26T08:27:12.100Z,17.889,-65.6484,11,2.4,Md,9,180,0.22637545,0.25,pr,pr16331006,2016-11-26T12:56:01.462Z,"27km ESE of Emajagua, Puerto Rico",earthquake,0.8,1,0,5,reviewed,pr,pr
2016-11-26T08:26:56.880Z,32.751,-115.4303333,4.48,1.38,ml,13,157,0.05591,0.18,ci,ci37749944,2016-11-26T08:30:33.714Z,"8km SW of Holtville, CA",earthquake,0.64,1.43,0.195,17,automatic,ci,ci
2016-11-26T08:25:05.420Z,32.692,-115.4261667,0.48,1.7,ml,16,173,0.1143,0.29,ci,ci37386117,2016-11-28T23:26:36.623Z,"6km NE of Mexicali, B.C., MX",earthquake,0.66,1.07,0.126,4,reviewed,ci,ci
2016-11-26T08:24:29.350Z,32.6943333,-115.4243333,0.51,1.71,ml,14,173,0.1123,0.26,ci,ci37386109,2016-11-28T23:33:57.116Z,"6km NE of Mexicali, B.C., MX",earthquake,0.59,31.61,0.048,2,reviewed,ci,ci
2016-11-26T08:23:18.310Z,32.1735,-115.1521667,22.95,2.7,ml,21,189,0.1443,0.2,ci,ci37749928,2016-11-28T23:06:43.605Z,"6km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,0.59,0.78,0.207,76,reviewed,ci,ci
2016-11-26T08:20:00.710Z,32.748,-115.4236667,11.25,3.35,ml,37,71,0.06039,0.25,ci,ci37749920,2016-11-28T15:31:10.819Z,"8km SSW of Holtville, CA",earthquake,0.29,0.54,0.133,261,reviewed,ci,ci
2016-11-26T08:16:21.100Z,18.1872,-67.8318,64,3.1,Md,14,194.4,0.3880722,0.4,pr,pr16331005,2016-11-26T12:27:33.371Z,"63km WSW of Rincon, Puerto Rico",earthquake,2.5,1.7,0,11,reviewed,pr,pr
2016-11-26T08:14:01.190Z,32.7465,-115.4251667,10,2.27,ml,21,98,0.06142,0.19,ci,ci37749912,2016-11-26T08:24:35.650Z,"8km SSW of Holtville, CA",earthquake,0.48,1.04,0.179,25,automatic,ci,ci
2016-11-26T08:07:47.830Z,14.4321,-93.9398,10,4.5,mb,,151,2.176,0.74,us,us10007ci3,2016-11-26T08:24:07.040Z,"157km SW of Mapastepec, Mexico",earthquake,5.5,1.9,0.072,56,reviewed,us,us
2016-11-26T08:02:57.227Z,61.6373,-149.6043,27.7,2.8,ml,,,,0.62,ak,ak14435149,2016-11-27T03:01:21.365Z,"1km N of Meadow Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-26T08:00:29.440Z,39.5773,-116.8714,12.7,1.7,ml,7,157.75,0.895,0.3704,nn,nn00567677,2016-11-27T02:36:15.492Z,"19km ENE of Austin, Nevada",earthquake,,9.8,0.15,2,reviewed,nn,nn
2016-11-26T07:56:37.170Z,36.4672,-98.7312,7.63,2.6,mb_lg,,73,0.014,0.27,us,us10007chx,2016-11-27T03:17:49.828Z,"31km NW of Fairview, Oklahoma",earthquake,0.9,2.4,0.079,42,reviewed,us,us
2016-11-26T07:45:43.680Z,33.1968333,-116.014,1.07,2.12,ml,65,26,0.1793,0.21,ci,ci37749888,2016-11-26T07:57:07.400Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.24,31.61,0.148,26,automatic,ci,ci
2016-11-26T07:44:41.510Z,33.4903333,-116.7938333,3.99,2.16,ml,75,35,0.01915,0.21,ci,ci37749880,2016-11-28T21:46:59.378Z,"8km NE of Aguanga, CA",earthquake,0.17,0.32,0.138,115,reviewed,ci,ci
2016-11-26T07:44:28.320Z,33.4845,-116.7973333,3.65,2.27,ml,105,27,0.02246,0.21,ci,ci37749864,2016-11-28T21:36:59.420Z,"8km NE of Aguanga, CA",earthquake,0.12,0.36,0.15,111,reviewed,ci,ci
2016-11-26T07:42:56.090Z,39.216,73.7101,10,4.2,mb,,87,1.501,1.4,us,us10007chv,2016-11-26T07:58:46.040Z,"27km NNE of Karakul, Tajikistan",earthquake,3.8,2,0.152,12,reviewed,us,us
2016-11-26T07:21:41.310Z,-38.882,177.6208,16.35,5,mwr,,112,0.567,0.63,us,us10007chf,2016-11-26T20:54:31.325Z,"27km NE of Wairoa, New Zealand",earthquake,5.5,5.3,0.075,17,reviewed,us,us
2016-11-26T07:05:47.750Z,32.5608333,-115.6683333,6.25,1.46,ml,14,148,0.1009,0.13,ci,ci37749848,2016-11-28T14:27:28.772Z,"8km WSW of Progreso, B.C., MX",earthquake,0.36,1.2,0.291,13,reviewed,ci,ci
2016-11-26T06:59:10.540Z,12.1838,-88.1198,10,4.4,mb,,165,1.162,0.8,us,us10007ch7,2016-11-26T07:50:03.040Z,"95km SW of Jiquilillo, Nicaragua",earthquake,7.4,2,0.103,27,reviewed,us,us
2016-11-26T06:21:06.440Z,37.2418333,-97.659,4.33,1.69,ml,7,127,0.04469,0.03,ismpkansas,ismpkansas70214023,2016-11-27T04:39:22.610Z,"16km S of Conway Springs, Kansas",earthquake,0.26,2.03,0.099,15,reviewed,ismp,ismp
2016-11-26T06:16:24.573Z,59.7507,-153.243,111,3.2,ml,,,,0.84,ak,ak14433267,2016-11-26T06:36:01.809Z,"79km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-26T06:13:42.100Z,18.7415,-67.5569,105,3.4,Md,6,345.6,1.46245728,0.28,pr,pr16331004,2016-11-26T09:31:10.296Z,"54km NW of Aguadilla, Puerto Rico",earthquake,10.1,9.1,0,5,reviewed,pr,pr
2016-11-26T06:01:16.752Z,61.878,-149.607,44.1,1.7,ml,,,,0.66,ak,ak14433262,2016-11-26T06:13:01.095Z,"24km NW of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-26T06:00:01.560Z,38.833168,-122.8056641,-0.03,1.01,md,15,66,0.01306,0.01,nc,nc72729605,2016-11-26T06:27:04.415Z,"7km W of Cobb, California",earthquake,0.18,0.58,0.06,4,automatic,nc,nc
2016-11-26T05:08:28.570Z,39.3171667,-122.7893333,9.17,1.82,md,17,40,0.1444,0.12,nc,nc72729580,2016-11-28T20:59:02.125Z,"19km NNE of Upper Lake, California",earthquake,0.27,0.96,0.258,16,reviewed,nc,nc
2016-11-26T04:54:37.110Z,7.3618,127.0429,50.78,4.6,mb,,136,1.481,0.86,us,us10007cgm,2016-11-26T05:11:53.040Z,"51km E of Baculin, Philippines",earthquake,9.5,8.3,0.092,35,reviewed,us,us
2016-11-26T04:37:40.730Z,12.1286,-88.1305,10,4.7,mb,,151,1.196,1.3,us,us10007cgf,2016-11-26T04:56:34.040Z,"100km SW of Jiquilillo, Nicaragua",earthquake,5.4,1.9,0.036,240,reviewed,us,us
2016-11-26T04:29:02.420Z,12.2948,-88.2426,10,4.4,mb,,183,1.231,0.85,us,us10007cg9,2016-11-26T04:45:12.040Z,"99km WSW of Jiquilillo, Nicaragua",earthquake,7.5,2,0.123,19,reviewed,us,us
2016-11-26T04:20:55.190Z,35.637,-120.8931667,8.22,1.26,md,34,43,0.01903,0.08,nc,nc72729565,2016-11-29T01:08:01.931Z,"10km S of Lake Nacimiento, California",earthquake,0.3,0.23,0.468,19,reviewed,nc,nc
2016-11-26T04:12:49.050Z,41.8893333,-126.0086667,15.44,2.98,ml,23,271,1.366,0.14,nc,nc72729560,2016-11-29T01:04:02.920Z,"143km WSW of Gold Beach, Oregon",earthquake,3.39,4.53,0.102,9,reviewed,nc,nc
2016-11-26T04:04:49.858Z,63.0895,-150.5736,106.1,2.2,ml,,,,0.33,ak,ak14431399,2016-11-26T04:15:17.962Z,"88km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-11-26T03:46:04.680Z,34.0255,-116.4125,8.16,1.12,ml,34,52,0.04755,0.19,ci,ci37749800,2016-11-28T14:28:02.971Z,"10km S of Yucca Valley, CA",earthquake,0.26,0.61,0.144,27,reviewed,ci,ci
2016-11-26T03:29:51.500Z,36.1526667,-89.6885,7.83,1.89,md,14,53,0.03438,0.04,nm,nm60140272,2016-11-26T13:50:08.580Z,"5km SSW of Caruthersville, Missouri",earthquake,0.29,0.52,0.178,7,reviewed,nm,nm
2016-11-26T03:18:09.710Z,43.846,-70.0935,8.77,1.3,ml,,173,0.407,0.33,us,us10007ch1,2016-11-26T06:46:53.040Z,"1km SSE of Freeport, Maine",earthquake,2.9,7.5,0.148,6,reviewed,us,us
2016-11-26T03:09:08.400Z,17.8575,-66.9501,11,2.4,Md,6,255.6,0.13474729,0.18,pr,pr16331003,2016-11-26T09:03:42.100Z,"13km SSW of Guanica, Puerto Rico",earthquake,1.2,1,0,4,reviewed,pr,pr
2016-11-26T03:00:37.800Z,19.471,-66.3028,31,3.2,Md,11,288,1.17319976,0.37,pr,pr16331002,2016-11-26T08:55:10.783Z,"111km N of Brenas, Puerto Rico",earthquake,2.5,28.1,0,9,reviewed,pr,pr
2016-11-26T02:59:33.100Z,18.4155,-63.8776,34,2.5,Md,3,356.4,0.85339952,0.25,pr,pr16331001,2016-11-26T07:42:57.798Z,"78km E of Road Town, British Virgin Islands",earthquake,19.9,12.6,0,3,reviewed,pr,pr
2016-11-26T02:57:15.770Z,37.2433,-97.6271,5,2.8,mb_lg,,137,0.051,0.32,us,us10007cfz,2016-11-27T04:25:11.730Z,"16km S of Conway Springs, Kansas",earthquake,2.5,2,0.066,59,reviewed,us,us
2016-11-26T02:53:55.520Z,37.2421667,-97.6588333,5.12,1.82,ml,12,127,0.04437,0.04,ismpkansas,ismpkansas70214013,2016-11-27T04:08:29.490Z,"16km S of Conway Springs, Kansas",earthquake,0.23,1.11,0.107,14,reviewed,ismp,ismp
2016-11-26T02:39:05.710Z,3.784,-32.1043,10,5,mb,,87,10.272,0.68,us,us10007cfu,2016-11-26T02:57:06.040Z,"Central Mid-Atlantic Ridge",earthquake,9.6,1.9,0.034,279,reviewed,us,us
2016-11-26T02:38:34.926Z,61.2968,-146.7201,18.9,1.6,ml,,,,0.54,ak,ak14430475,2016-11-26T02:47:46.018Z,"27km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-26T02:35:33.482Z,60.5423,-152.0797,81.9,2,ml,,,,0.54,ak,ak14430471,2016-11-26T02:47:45.484Z,"36km E of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-26T02:04:24.615Z,61.7355,-148.2222,4.6,1.8,ml,,,,0.66,ak,ak14429550,2016-11-26T02:16:20.655Z,"33km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-26T01:55:28.220Z,-25.0436,-179.9093,478.24,4.6,mb,,98,4.541,1.16,us,us10007cfd,2016-11-26T02:22:54.040Z,"South of the Fiji Islands",earthquake,8.4,9.9,0.094,34,reviewed,us,us
2016-11-26T01:43:57.010Z,34.2288333,-117.479,4.67,1.64,ml,54,25,0.02782,0.18,ci,ci37749776,2016-11-28T14:28:40.040Z,"4km SSE of Lytle Creek, CA",earthquake,0.2,0.4,0.106,24,reviewed,ci,ci
2016-11-26T01:35:44.552Z,62.6994,-151.7627,12.2,1.5,ml,,,,0.69,ak,ak14429543,2016-11-26T01:49:26.714Z,"94km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-26T01:23:35.924Z,60.4576,-152.1357,66.1,1.4,ml,,,,0.58,ak,ak14428627,2016-11-26T01:36:34.370Z,"33km E of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-26T00:58:54.020Z,36.7126667,-89.5108333,7.17,1.37,md,11,73,0.03138,0.03,nm,nm60140267,2016-11-28T14:46:49.500Z,"13km WSW of East Prairie, Missouri",earthquake,0.34,0.53,0.091,6,reviewed,nm,nm
2016-11-26T00:52:23.320Z,36.4928333,-117.9511667,1.82,1.46,ml,26,134,0.1166,0.16,ci,ci37749760,2016-11-28T20:04:22.701Z,"15km SE of Lone Pine, CA",earthquake,0.28,1.14,0.159,24,reviewed,ci,ci
2016-11-26T00:51:09.480Z,-19.6009,-177.6463,571.22,4.4,mb,,85,4.475,1.07,us,us10007cf5,2016-11-26T01:55:54.040Z,"160km NE of Ndoi Island, Fiji",earthquake,12.8,7,0.056,93,reviewed,us,us
